headline	lead_paragraph	web_url
&#8216;Game of Thrones': 9 Especially Gut-Wrenching Moments		http://artsbeat.blogs.nytimes.com/2015/06/08/game-of-thrones-shocking-scenes-moments/
Annie Unearths Dark Roots in 'Let Me Die in His Footsteps'	"""Let Me Die in His Footsteps"" (Dutton), by Lori Roy"	http://www.nytimes.com/aponline/2015/06/08/arts/ap-us-book-review-let-me-die.html
British Open to Move to NBC Starting in 2017	The British Open will move to NBC Sports Group for U.S. television coverage starting in 2017.	http://www.nytimes.com/aponline/2015/06/08/arts/ap-glf-british-open-tv.html
Rascal Flatts, Usher to Perform NBA Finals National Anthems	Country group Rascal Flatts and eight-time Grammy winner Usher will perform the national anthem before the NBA Finals games in Cleveland.	http://www.nytimes.com/aponline/2015/06/08/arts/ap-bkn-nba-finals-anthem-singers.html
British Model Kate Moss Escorted Off Plane for Being Disruptive: BBC	British model Kate Moss was escorted off a plane at Luton airport on Sunday after disruptive behaviour, the BBC reported.	http://www.nytimes.com/reuters/2015/06/08/arts/08reuters-people-moss.html
Hong Kong Actor Tony Leung Receives French Arts Honor	To his long list of accolades, Hong Kong actor Tony Leung is adding one with French flavor.	http://www.nytimes.com/aponline/2015/06/08/arts/ap-as-hong-kong-people-leung.html
Rapper Master P Says His New Reality Show Is Positive, Cool	Hip-hop mogul Master P says his new show brings something that's missing from reality TV: positivity.	http://www.nytimes.com/aponline/2015/06/08/arts/ap-us-people-master-p.html
Angry Birds Maker Rovio Signs Toy Deal With Lego	Finland's Rovio said on Monday it had signed a deal with Danish toymaker Lego to launch a line of Angry Birds building blocks as a bid to revive its ailing licensing business based on the popular mobile game.	http://www.nytimes.com/reuters/2015/06/08/arts/08reuters-rovio-lego-angrybirds.html
In Performance: Ruthie Ann Miles of &#8216;The King and I&#8217;		http://artsbeat.blogs.nytimes.com/2015/06/08/in-performance-ruthie-ann-miles-of-the-king-and-i/
Aretha Franklin Sings at Service for Dad, Brother in Detroit	A memorial service planned by Aretha Franklin for her late father and brother has drawn hundreds of people to a Detroit church where they were ministers.	http://www.nytimes.com/aponline/2015/06/08/arts/ap-us-people-aretha-franklin.html
Liam Cunningham on Sunday&#8217;s Sad &#8216;Game of Thrones&#8217; Moment		http://artsbeat.blogs.nytimes.com/2015/06/08/game-of-thrones-interview-davos-shireen/
Broadway's 2015 Tony Awards Winners	The following is a list of winners in major categories at the Tony Awards, American theater's highest honors which were  handed out on Sunday at Radio City Music Hall. 	http://www.nytimes.com/reuters/2015/06/08/arts/08reuters-awards-tony-winners.html
Helen Mirren, Musical 'Fun Home' Win Top Tony Awards	"Helen Mirren won her first Tony on Sunday for her role as Queen Elizabeth II in ""The Audience,"" and the lesbian-coming of age story ""Fun Home"" nabbed the top acting prize for Michael Cerveris and best musical at the 69th Tony Awards."	http://www.nytimes.com/reuters/2015/06/08/arts/08reuters-awards-tony.html
What&#8217;s On TV Monday	Television highlights.	http://www.nytimes.com/2015/06/08/arts/television/whats-on-tv-monday.html
Critic&#8217;s Notebook: The Tonys Show Celebrates the Stage Without Any Real Theater	No one said or did anything excessively moving or embarrassing, if you don&#8217;t count the person who picked the lavender shorts suit Alan Cumming wore in the show&#8217;s opening.	http://www.nytimes.com/2015/06/08/arts/television/critics-notebook-the-tonys-show-celebrates-the-stage-without-any-real-theater.html
Richard Johnson, British Actor of Stage, Screen and TV, Dies at 87	Mr. Johnson, a distinguished actor who was a founding member of the Royal Shakespeare Company, said that he turned down the role of James Bond.	http://www.nytimes.com/2015/06/08/arts/richard-johnson-british-actor-of-stage-screen-and-tv-dies-at-87.html
Review: In &#8216;Odd Mom Out,&#8217; Competition Among Manhattan&#8217;s Wealthy	This new Bravo series centers on a stay-at-home mother in Manhattan who tries to navigate the totems and taboos of wealthier, snootier women.	http://www.nytimes.com/2015/06/08/arts/television/review-in-odd-mom-out-competition-among-manhattans-wealthy.html
Review: &#8216;Settlement House,&#8217; a Tribute to Henry Street&#8217;s 100-Year History	Will Rawls&#8217;s choreographic installation at the Abrons Arts Center marks the centennial of the Henry Street Settlement neighborhood playhouse.	http://www.nytimes.com/2015/06/08/arts/dance/review-settlement-house-a-tribute-to-henry-streets-100-year-history.html
Art of the Rolling Stones: Behind That Zipper and That Tongue	Craig Braun, who became known in the &#8217;60s and &#8217;70s as the go-to inventor of elaborate album covers, reflects on the design of &#8220;Sticky Fingers&#8221; and the Stones&#8217; logo.	http://www.nytimes.com/2015/06/08/arts/music/art-of-the-rolling-stones-behind-that-zipper-and-that-tongue.html
Review: With Evolution, Dr. Lonnie Smith Channels an Old Wisdom	The organist performed at the Jazz Standard as part of a sextet that just finished recording an album called &#8220;Evolution.&#8221;	http://www.nytimes.com/2015/06/08/arts/music/review-with-evolution-dr-lonnie-smith-channels-an-old-wisdom.html
Review: &#8216;Charlie Parker&#8217;s Yardbird&#8217; Uses Opera to Tell a Jazz Story	This chamber opera pulls off the feat of making Charlie Parker its subject without putting his music in the score.	http://www.nytimes.com/2015/06/08/arts/music/review-charlie-parkers-yardbird-uses-opera-to-tell-a-jazz-story.html
Ronnie Gilbert, Bold-Voiced Singer With the Weavers, Is Dead at 88	Ms. Gilbert, as a member of the Weavers, helped propel folk music to wide popularity and establish its power as an agent of social change.	http://www.nytimes.com/2015/06/07/arts/music/ronnie-gilbert-folk-singer-for-the-weavers-dies-at-88.html
Select List of 2015 Tony Award Winners	Select winners for the 2015 American Theatre Wing's Tony Awards:	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-list.html
&#8216;Veep&#8217; Recap: This Mouse Will Roar		http://artsbeat.blogs.nytimes.com/2015/06/07/veep-recap-season-4-congressional-testimony/
Poignant 'Fun Home' Wins 2015 Best Musical Tony Award	"There's finally reason to be happy in a funeral home &#8212; ""Fun Home"" has won the best musical Tony Award."	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-musical.html
Kelli O'Hara Wins Best Actress Tony on Her Sixth Attempt	Six is the charm for soprano Kelli O'Hara &#8212; she's won her first Tony Award.	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-actress-musical.html
Why Did That Horrible Thing Happen on &#8216;Game of Thrones&#8217;?		http://artsbeat.blogs.nytimes.com/2015/06/07/game-of-thrones-shireen-melisandre-explainer/
Michael Cerveris Wins Best Leading Actor Tony in 'Fun Home'	"Michael Cerveris has won his second Tony Award for the haunted, conflicted lead in ""Fun Home."""	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-actor-musical.html
&#8216;Game of Thrones&#8217; Season 5 Episode 9 Recap: Dragon Dance		http://artsbeat.blogs.nytimes.com/2015/06/07/game-of-thrones-recap-dance-dragons-shireen/
Alex Sharp Wins Best Actor Tony for 'Curious Incident'	"Alex Sharp, who plays a gifted mathematician with Asperger's syndrome in ""The Curious Incident of the Dog in the Night-Time,"" has won the Tony Award for best actor in a play."	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-actor-play.html
&#8216;Silicon Valley&#8217; Recap: Schrödinger&#8217;s Cat		http://artsbeat.blogs.nytimes.com/2015/06/07/silicon-valley-season-2-binding-arbitration/
'The Curious Incident of the Dog' Wins Best Play Tony Award	"The dazzling show ""The Curious Incident of the Dog in the Night-Time"" has won the 2015 Tony Award for best play."	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-play.html
New York City Ballet Announces Promotions in Dancer Ranks		http://artsbeat.blogs.nytimes.com/2015/06/07/new-york-city-ballet-announces-promotions-in-dancer-ranks/
Stars, With Assist From Anna Wintour, Dazzle on Tonys Red Carpet	The stars strutted down the Tony Awards' red carpet on Sunday, including nominees who got an able assist from Vogue editor Anna Wintour, who a year ago proclaimed the annual event a fashion  disaster in need of help.	http://www.nytimes.com/reuters/2015/06/07/arts/07reuters-awards-tony-redcarpet.html
Broadway's 2015 Tony Awards Winners	The following is a list of winners in major categories at the Tony Awards, American theatre's highest honors which were  handed out on Sunday at Radio City Music Hall. 	http://www.nytimes.com/reuters/2015/06/07/arts/07reuters-awards-tony.html
'Fun Home' Songwriters Become 1st Winning Female Team	"""Fun Home"" songwriters Jeanine Tesori and Lisa Kron have made history by becoming the first female writing team to nab a Tony for musical score."	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-original-score.html
Helen Mirren Wins Best Actress in a Play Tony Award	Helen Mirren, who starred this season in a familiar and regal role, has won her first Tony Award.	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-awards-best-actress-play.html
John Lennon&#8217;s &#8216;Love Me Do&#8217; Guitar Found, and Is Up for Sale		http://artsbeat.blogs.nytimes.com/2015/06/07/john-lennons-love-me-do-guitar-found-and-is-up-for-sale/
Up for Auction: Lucian Freud&#8217;s Letters to a Poet		http://artsbeat.blogs.nytimes.com/2015/06/07/up-for-auction-lucian-freuds-letters-to-a-poet/
Florence and the Machine Land Third UK No.1 Album	"British band Florence and The Machine entered the album charts at number one on Sunday with ""How Big, How Blue, How Beautiful"", securing their third UK chart-topping album, the Official Charts Company said."	http://www.nytimes.com/reuters/2015/06/07/arts/07reuters-britain-charts.html
&#8216;Spy&#8217; and Melissa McCarthy Prove More Popular Than the Boys of &#8216;Entourage&#8217;		http://artsbeat.blogs.nytimes.com/2015/06/07/spy-and-melissa-mccarthy-prove-more-popular-than-the-boys-of-entourage/
Dickerson Plan as 'Face the Nation' Host: Stick to the News	"John Dickerson says just-retired Bob Schieffer left him with one piece of advice about moderating CBS' ""Face the Nation"" &#8212; and he's going to follow it."	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tv-cbs-dickerson.html
Box Office: 'Spy' Tops With $30 Million,' Entourage' Cools Off	"Melissa McCarthy pushed ""Spy"" to a $30 million debut in an otherwise lackluster weekend at the box office as summer ticket sales continue to disappoint."	http://www.nytimes.com/reuters/2015/06/07/arts/07reuters-usa-boxoffice.html
Who Will Win at the Tony Awards? AP Predicts	One tip-off that this season on Broadway has been unique is that two of the top musicals had coffins prominently onstage. The season also had royalty, from the current British queen to Henry VIII and the King of Siam. There were trained ballet dancers and hard-core puppet sex. And William Shakespeare was mocked as a rump-wiggling word thief. The Associated Press tries to predict some of this year's Tony Award winners.	http://www.nytimes.com/aponline/2015/06/07/arts/ap-us-tony-predictions.html
Mike Breen Sets Announcing Record in Calling 10th NBA Finals	Mike Breen recalls the riveting Game 7s, still marvels at some memorable performances.	http://www.nytimes.com/aponline/2015/06/07/arts/ap-bkn-nba-finals-breen.html
Northside Festival Features Luna&#8217;s Return and Other Indie Rock	Luna will play the Northside Festival, the band&#8217;s first New York show in a decade, at Brooklyn&#8217;s version of South by Southwest.	http://www.nytimes.com/2015/06/07/arts/music/northside-festival-features-lunas-return-and-other-indie-rock.html
Giorgio Moroder, the Cat in the &#8217;Stache, Comes Back	Hugely influential as a disco pioneer and hitmaker in the 1970s and &#8217;80s, Mr. Moroder has assembled a new dance-pop album with collaborators including Sia, Kelis, Kylie Minogue and Britney Spears.	http://www.nytimes.com/2015/06/07/arts/music/giorgio-moroder-the-cat-in-the-stache-comes-back.html
Henry Threadgill and Jenny Hval Release New Albums	New releases also include &#8220;Relative Resonance,&#8221; the second album by the drummer and composer Devin Gray, and &#8220;Family First,&#8221; from Mark Guiliana Jazz Quartet.	http://www.nytimes.com/2015/06/07/arts/music/henry-threadgill-and-jenny-hval-release-new-albums.html
&#8216;Joan of Arc at the Stake,&#8217; Brahms on a Barge and a Russian Day Treat	Classical offerings include a performance by the St. Petersburg Philharmonic at Carnegie Hall.	http://www.nytimes.com/2015/06/07/arts/music/joan-of-arc-at-the-stake-brahms-on-a-barge-and-a-russian-day-treat.html
